2024-05-10 03:53:20,265 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:53:20,265 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:53:21,405 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:53:21,442 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:53:21,442 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:53:46,121 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:53:46,124 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:53:46,124 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:53:47,557 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:53:47,590 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:53:47,590 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:53:54,067 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:53:54,118 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:53:54,118 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:55:45,305 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:55:45,306 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:55:45,306 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:55:46,800 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:55:46,828 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:55:46,828 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:57:12,586 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:57:12,745 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:57:12,745 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 03:58:24,487 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 03:58:25,428 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 03:58:25,428 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:00:06,881 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:00:12,193 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:00:12,193 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:00:37,305 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:00:37,309 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:00:37,309 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:00:57,071 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:01:48,157 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:01:48,157 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:02:54,737 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:03:49,576 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:03:49,577 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:03:49,586 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:03:49,588 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:03:49,588 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:03:49,599 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:03:49,601 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:03:49,602 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:03:49,614 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:03:49,617 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:03:49,617 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:03:51,799 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:03:51,801 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:03:51,801 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:04:14,505 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:04:14,506 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:04:14,506 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
